x,y,z,u,v,w,vel_mag,rho,press,fluid,ThID
0.310345, 0.034483, 0.827586, 1.846471, 1.541653, -0.029579, 2.405623, 4.494870, 1.498290, 1, 4
0.344828, 0.034483, 0.827586, 1.846471, 1.541653, -0.029579, 2.405623, 4.494870, 1.498290, 1, 4
0.379310, 0.034483, 0.827586, 1.846471, 1.541653, -0.029579, 2.405623, 4.494870, 1.498290, 1, 4
0.413793, 0.034483, 0.827586, 1.846471, 1.541653, -0.029579, 2.405623, 4.494870, 1.498290, 1, 4
0.448276, 0.034483, 0.827586, 1.846471, 1.541653, -0.029579, 2.405623, 4.494870, 1.498290, 1, 4
0.482759, 0.034483, 0.827586, 1.846471, 1.541653, -0.029579, 2.405623, 4.494870, 1.498290, 1, 4
0.517241, 0.034483, 0.827586, 1.846471, 1.541653, -0.029579, 2.405623, 4.494870, 1.498290, 1, 4
0.551724, 0.034483, 0.827586, 1.846471, 1.541653, -0.029579, 2.405623, 4.494870, 1.498290, 1, 4
0.586207, 0.034483, 0.827586, 1.846471, 1.541653, -0.029579, 2.405623, 4.494870, 1.498290, 1, 4
0.620690, 0.034483, 0.827586, 1.846471, 1.541653, -0.029579, 2.405623, 4.494870, 1.498290, 1, 4
0.655172, 0.034483, 0.827586, 1.846471, 1.541653, -0.029579, 2.405623, 4.494870, 1.498290, 1, 4
0.689655, 0.034483, 0.827586, 1.846471, 1.541653, -0.029579, 2.405623, 4.494870, 1.498290, 1, 4
0.724138, 0.034483, 0.827586, 1.846471, 1.541653, -0.029579, 2.405623, 4.494870, 1.498290, 1, 4
0.758621, 0.034483, 0.827586, 1.892251, 1.560949, -0.016340, 2.453048, 4.423724, 1.474575, 1, 4
0.793103, 0.034483, 0.827586, 1.947673, 1.625627, -0.046513, 2.537372, 4.361309, 1.453770, 1, 4
0.827586, 0.034483, 0.827586, 1.244679, 1.061101, -0.048444, 1.636309, 6.288635, 2.096212, 1, 4
0.862069, 0.034483, 0.827586, 1.514022, 1.396733, -0.043967, 2.060353, 4.259631, 1.419877, 1, 4
0.896552, 0.034483, 0.827586, 2.893008, 2.373971, 0.316879, 3.755748, 2.696738, 0.898913, 1, 4
0.931034, 0.034483, 0.827586, 0.871128, 0.766199, 0.056516, 1.161515, 11.235758, 3.745253, 1, 4
0.965517, 0.034483, 0.827586, 0.320559, 0.362231, -0.111828, 0.496462, 23.292728, 7.764243, 1, 4
1.000000, 0.034483, 0.827586, -0.000000, -0.017016, 0.000000, 0.017016, 25.903896, 8.634632, 1, 4
0.000000, 0.068966, 0.827586, 0.000000, -0.029355, -0.000000, 0.029355, 5.195903, 1.731968, 1, 4
0.034483, 0.068966, 0.827586, -0.017175, 0.047293, -0.072689, 0.088404, 7.092455, 2.364152, 1, 4
0.068966, 0.068966, 0.827586, -0.119975, 0.014679, -0.040199, 0.127379, 8.502380, 2.834127, 1, 4
0.103448, 0.068966, 0.827586, 0.028921, 0.116299, -0.040313, 0.126440, 11.801682, 3.933894, 1, 4
0.137931, 0.068966, 0.827586, 0.173654, 0.174321, -0.037664, 0.248922, 15.948659, 5.316220, 1, 4
0.172414, 0.068966, 0.827586, 0.236505, 0.229258, -0.053707, 0.333734, 19.417906, 6.472635, 1, 4
0.206897, 0.068966, 0.827586, 0.330791, 0.288761, -0.063057, 0.443601, 22.215714, 7.405238, 1, 4
0.241379, 0.068966, 0.827586, 0.400762, 0.333980, -0.062185, 0.525376, 24.300423, 8.100141, 1, 4
0.275862, 0.068966, 0.827586, 0.424435, 0.343938, -0.066317, 0.550306, 25.299911, 8.433304, 1, 4
0.310345, 0.068966, 0.827586, 0.424435, 0.343938, -0.066317, 0.550306, 25.299911, 8.433304, 1, 4
0.344828, 0.068966, 0.827586, 0.424435, 0.343938, -0.066317, 0.550306, 25.299911, 8.433304, 1, 4
0.379310, 0.068966, 0.827586, 0.424435, 0.343938, -0.066317, 0.550306, 25.299911, 8.433304, 1, 4
0.413793, 0.068966, 0.827586, 0.424435, 0.343938, -0.066317, 0.550306, 25.299911, 8.433304, 1, 4
0.448276, 0.068966, 0.827586, 0.424435, 0.343938, -0.066317, 0.550306, 25.299911, 8.433304, 1, 4
0.482759, 0.068966, 0.827586, 0.424435, 0.343938, -0.066317, 0.550306, 25.299911, 8.433304, 1, 4
0.517241, 0.068966, 0.827586, 0.424435, 0.343938, -0.066317, 0.550306, 25.299911, 8.433304, 1, 4
0.551724, 0.068966, 0.827586, 0.424435, 0.343938, -0.066317, 0.550306, 25.299911, 8.433304, 1, 4
0.586207, 0.068966, 0.827586, 0.424435, 0.343938, -0.066317, 0.550306, 25.299911, 8.433304, 1, 4
0.620690, 0.068966, 0.827586, 0.424435, 0.343938, -0.066317, 0.550306, 25.299911, 8.433304, 1, 4
0.655172, 0.068966, 0.827586, 0.424435, 0.343938, -0.066317, 0.550306, 25.299911, 8.433304, 1, 4
0.689655, 0.068966, 0.827586, 0.424435, 0.343938, -0.066317, 0.550306, 25.299911, 8.433304, 1, 4
0.724138, 0.068966, 0.827586, 0.424435, 0.343938, -0.066317, 0.550306, 25.299911, 8.433304, 1, 4
0.758621, 0.068966, 0.827586, 0.425893, 0.343466, -0.064837, 0.550961, 25.274050, 8.424683, 1, 4
0.793103, 0.068966, 0.827586, 0.453060, 0.377203, -0.071251, 0.593820, 24.888238, 8.296079, 1, 4
0.827586, 0.068966, 0.827586, 0.423509, 0.341092, -0.069563, 0.548217, 25.678509, 8.559503, 1, 4
0.862069, 0.068966, 0.827586, 0.378122, 0.283973, -0.069344, 0.477939, 24.293383, 8.097794, 1, 4
0.896552, 0.068966, 0.827586, 0.623217, 0.461359, -0.035756, 0.776229, 18.271887, 6.090629, 1, 4
0.931034, 0.068966, 0.827586, 0.940192, 0.794153, -0.017940, 1.230838, 18.370647, 6.123549, 1, 4
0.965517, 0.068966, 0.827586, 0.464401, 0.454442, -0.155962, 0.668214, 30.279281, 10.093094, 1, 4
1.000000, 0.068966, 0.827586, -0.000000, -0.024884, 0.000000, 0.024884, 35.002561, 11.667520, 1, 4
0.000000, 0.103448, 0.827586, 0.000000, 0.093369, 0.000000, 0.093369, 3.026884, 1.008961, 1, 4
0.034483, 0.103448, 0.827586, 0.426822, 0.299731, -0.027974, 0.522301, 3.929370, 1.309790, 1, 4
0.068966, 0.103448, 0.827586, 0.451349, 0.510322, -0.045966, 0.682831, 4.102042, 1.367347, 1, 4
0.103448, 0.103448, 0.827586, 0.472400, 0.607748, -0.125784, 0.779962, 5.005676, 1.668559, 1, 4
0.137931, 0.103448, 0.827586, 0.507498, 0.609367, -0.084615, 0.797523, 8.026279, 2.675426, 1, 4
0.172414, 0.103448, 0.827586, 0.500269, 0.590560, -0.117355, 0.782817, 10.942228, 3.647409, 1, 4
0.206897, 0.103448, 0.827586, 0.588382, 0.639142, -0.127759, 0.878077, 13.350001, 4.450000, 1, 4
0.241379, 0.103448, 0.827586, 0.658472, 0.665672, -0.124794, 0.944605, 15.587745, 5.195915, 1, 4
0.275862, 0.103448, 0.827586, 0.679814, 0.660561, -0.127660, 0.956443, 16.626726, 5.542242, 1, 4
0.310345, 0.103448, 0.827586, 0.679814, 0.660561, -0.127660, 0.956443, 16.626726, 5.542242, 1, 4
0.344828, 0.103448, 0.827586, 0.679814, 0.660561, -0.127660, 0.956443, 16.626726, 5.542242, 1, 4
0.379310, 0.103448, 0.827586, 0.679814, 0.660561, -0.127660, 0.956443, 16.626726, 5.542242, 1, 4
0.413793, 0.103448, 0.827586, 0.679814, 0.660561, -0.127660, 0.956443, 16.626726, 5.542242, 1, 4
0.448276, 0.103448, 0.827586, 0.679814, 0.660561, -0.127660, 0.956443, 16.626726, 5.542242, 1, 4
0.482759, 0.103448, 0.827586, 0.679814, 0.660561, -0.127660, 0.956443, 16.626726, 5.542242, 1, 4
0.517241, 0.103448, 0.827586, 0.679814, 0.660561, -0.127660, 0.956443, 16.626726, 5.542242, 1, 4
0.551724, 0.103448, 0.827586, 0.679814, 0.660561, -0.127660, 0.956443, 16.626726, 5.542242, 1, 4
0.586207, 0.103448, 0.827586, 0.679814, 0.660561, -0.127660, 0.956443, 16.626726, 5.542242, 1, 4
0.620690, 0.103448, 0.827586, 0.679814, 0.660561, -0.127660, 0.956443, 16.626726, 5.542242, 1, 4
0.655172, 0.103448, 0.827586, 0.679814, 0.660561, -0.127660, 0.956443, 16.626726, 5.542242, 1, 4
0.689655, 0.103448, 0.827586, 0.679814, 0.660561, -0.127660, 0.956443, 16.626726, 5.542242, 1, 4
0.724138, 0.103448, 0.827586, 0.679814, 0.660561, -0.127660, 0.956443, 16.626726, 5.542242, 1, 4
0.758621, 0.103448, 0.827586, 0.690074, 0.665762, -0.123930, 0.966850, 16.525788, 5.508596, 1, 4
0.793103, 0.103448, 0.827586, 0.703522, 0.694271, -0.137983, 0.997995, 16.406939, 5.468980, 1, 4
0.827586, 0.103448, 0.827586, 0.572746, 0.558964, -0.133547, 0.811365, 18.228045, 6.076015, 1, 4
0.862069, 0.103448, 0.827586, 0.420332, 0.428064, -0.113912, 0.610650, 19.921270, 6.640423, 1, 4
0.896552, 0.103448, 0.827586, 0.482217, 0.471658, -0.092529, 0.680850, 18.646119, 6.215373, 1, 4
0.931034, 0.103448, 0.827586, 0.788187, 0.784617, -0.090114, 1.115788, 17.656437, 5.885479, 1, 4
0.965517, 0.103448, 0.827586, 0.459639, 0.526249, -0.174882, 0.720270, 30.432392, 10.144131, 1, 4
1.000000, 0.103448, 0.827586, -0.000000, -0.000350, 0.000000, 0.000350, 38.080691, 12.693564, 1, 4
0.000000, 0.137931, 0.827586, 0.000000, -0.009549, -0.000000, 0.009549, 3.848011, 1.282670, 1, 4
0.034483, 0.137931, 0.827586, 0.140715, 0.140344, -0.021595, 0.199909, 5.360225, 1.786742, 1, 4
0.068966, 0.137931, 0.827586, 0.109137, 0.280932, -0.042418, 0.304357, 5.690004, 1.896668, 1, 4
0.103448, 0.137931, 0.827586, 0.235539, 0.340752, -0.078528, 0.421613, 7.204125, 2.401375, 1, 4
0.137931, 0.137931, 0.827586, 0.338421, 0.421417, -0.054636, 0.543237, 11.486174, 3.828725, 1, 4
0.172414, 0.137931, 0.827586, 0.362480, 0.437276, -0.088958, 0.574905, 14.619035, 4.873012, 1, 4
0.206897, 0.137931, 0.827586, 0.452835, 0.505041, -0.100154, 0.685680, 17.657933, 5.885978, 1, 4
0.241379, 0.137931, 0.827586, 0.527175, 0.541662, -0.098921, 0.762297, 20.088636, 6.696212, 1, 4
0.275862, 0.137931, 0.827586, 0.551679, 0.545486, -0.101973, 0.782498, 21.186620, 7.062207, 1, 4
0.310345, 0.137931, 0.827586, 0.551679, 0.545486, -0.101973, 0.782498, 21.186620, 7.062207, 1, 4
0.344828, 0.137931, 0.827586, 0.551679, 0.545486, -0.101973, 0.782498, 21.186620, 7.062207, 1, 4
0.379310, 0.137931, 0.827586, 0.551679, 0.545486, -0.101973, 0.782498, 21.186620, 7.062207, 1, 4
0.413793, 0.137931, 0.827586, 0.551679, 0.545486, -0.101973, 0.782498, 21.186620, 7.062207, 1, 4
0.448276, 0.137931, 0.827586, 0.551679, 0.545486, -0.101973, 0.782498, 21.186620, 7.062207, 1, 4
0.482759, 0.137931, 0.827586, 0.551679, 0.545486, -0.101973, 0.782498, 21.186620, 7.062207, 1, 4
0.517241, 0.137931, 0.827586, 0.551679, 0.545486, -0.101973, 0.782498, 21.186620, 7.062207, 1, 4
0.551724, 0.137931, 0.827586, 0.551679, 0.545486, -0.101973, 0.782498, 21.186620, 7.062207, 1, 4
0.586207, 0.137931, 0.827586, 0.551679, 0.545486, -0.101973, 0.782498, 21.186620, 7.062207, 1, 4
0.620690, 0.137931, 0.827586, 0.551679, 0.545486, -0.101973, 0.782498, 21.186620, 7.062207, 1, 4
0.655172, 0.137931, 0.827586, 0.551679, 0.545486, -0.101973, 0.782498, 21.186620, 7.062207, 1, 4
0.689655, 0.137931, 0.827586, 0.551679, 0.545486, -0.101973, 0.782498, 21.186620, 7.062207, 1, 4
0.724138, 0.137931, 0.827586, 0.551679, 0.545486, -0.101973, 0.782498, 21.186620, 7.062207, 1, 4
0.758621, 0.137931, 0.827586, 0.553907, 0.544961, -0.099144, 0.783342, 21.156237, 7.052079, 1, 4
0.793103, 0.137931, 0.827586, 0.575715, 0.580836, -0.109817, 0.825154, 21.002596, 7.000865, 1, 4
0.827586, 0.137931, 0.827586, 0.599648, 0.570380, -0.099474, 0.833551, 20.812021, 6.937340, 1, 4
0.862069, 0.137931, 0.827586, 0.530098, 0.518334, -0.110029, 0.749520, 18.917627, 6.305876, 1, 4
0.896552, 0.137931, 0.827586, 0.459087, 0.436023, -0.088861, 0.639354, 20.573856, 6.857952, 1, 4
0.931034, 0.137931, 0.827586, 0.767306, 0.789839, -0.055753, 1.102593, 19.698174, 6.566058, 1, 4
0.965517, 0.137931, 0.827586, 0.471069, 0.555356, -0.162826, 0.746217, 31.160653, 10.386884, 1, 4
1.000000, 0.137931, 0.827586, -0.000000, -0.001471, 0.000000, 0.001471, 38.391340, 12.797113, 1, 4
0.000000, 0.172414, 0.827586, -0.000000, 0.011180, -0.000000, 0.011180, 3.500511, 1.166837, 1, 4
0.034483, 0.172414, 0.827586, 0.212323, 0.166631, -0.020929, 0.270712, 5.116406, 1.705469, 1, 4
0.068966, 0.172414, 0.827586, 0.189566, 0.306590, -0.025679, 0.361376, 4.973625, 1.657875, 1, 4
0.103448, 0.172414, 0.827586, 0.278334, 0.404487, -0.066739, 0.495514, 6.453624, 2.151208, 1, 4
0.137931, 0.172414, 0.827586, 0.367218, 0.462281, -0.061999, 0.593630, 10.575166, 3.525055, 1, 4
0.172414, 0.172414, 0.827586, 0.386546, 0.480587, -0.090151, 0.623305, 13.779966, 4.593322, 1, 4
0.206897, 0.172414, 0.827586, 0.472387, 0.540355, -0.102397, 0.724995, 16.707672, 5.569224, 1, 4
0.241379, 0.172414, 0.827586, 0.548274, 0.576581, -0.100519, 0.801969, 19.128128, 6.376043, 1, 4
0.275862, 0.172414, 0.827586, 0.572761, 0.578436, -0.103636, 0.820599, 20.224426, 6.741475, 1, 4
0.310345, 0.172414, 0.827586, 0.572761, 0.578436, -0.103636, 0.820599, 20.224426, 6.741475, 1, 4
0.344828, 0.172414, 0.827586, 0.572761, 0.578436, -0.103636, 0.820599, 20.224426, 6.741475, 1, 4
0.379310, 0.172414, 0.827586, 0.572761, 0.578436, -0.103636, 0.820599, 20.224426, 6.741475, 1, 4
0.413793, 0.172414, 0.827586, 0.572761, 0.578436, -0.103636, 0.820599, 20.224426, 6.741475, 1, 4
0.448276, 0.172414, 0.827586, 0.572761, 0.578436, -0.103636, 0.820599, 20.224426, 6.741475, 1, 4
0.482759, 0.172414, 0.827586, 0.572761, 0.578436, -0.103636, 0.820599, 20.224426, 6.741475, 1, 4
0.517241, 0.172414, 0.827586, 0.572761, 0.578436, -0.103636, 0.820599, 20.224426, 6.741475, 1, 4
0.551724, 0.172414, 0.827586, 0.572761, 0.578436, -0.103636, 0.820599, 20.224426, 6.741475, 1, 4
0.586207, 0.172414, 0.827586, 0.572761, 0.578436, -0.103636, 0.820599, 20.224426, 6.741475, 1, 4
0.620690, 0.172414, 0.827586, 0.572761, 0.578436, -0.103636, 0.820599, 20.224426, 6.741475, 1, 4
0.655172, 0.172414, 0.827586, 0.572761, 0.578436, -0.103636, 0.820599, 20.224426, 6.741475, 1, 4
0.689655, 0.172414, 0.827586, 0.572761, 0.578436, -0.103636, 0.820599, 20.224426, 6.741475, 1, 4
0.724138, 0.172414, 0.827586, 0.572761, 0.578436, -0.103636, 0.820599, 20.224426, 6.741475, 1, 4
0.758621, 0.172414, 0.827586, 0.583927, 0.585621, -0.100055, 0.833027, 20.081843, 6.693948, 1, 4
0.793103, 0.172414, 0.827586, 0.592206, 0.614451, -0.112491, 0.860762, 20.082781, 6.694260, 1, 4
0.827586, 0.172414, 0.827586, 0.468981, 0.459969, -0.107960, 0.665710, 22.540466, 7.513489, 1, 4
0.862069, 0.172414, 0.827586, 0.481389, 0.511468, -0.097370, 0.709095, 19.973691, 6.657897, 1, 4
0.896552, 0.172414, 0.827586, 0.517045, 0.514952, -0.077342, 0.733821, 20.360645, 6.786882, 1, 4
0.931034, 0.172414, 0.827586, 0.764583, 0.770197, -0.071964, 1.087644, 19.504771, 6.501590, 1, 4
0.965517, 0.172414, 0.827586, 0.462051, 0.548144, -0.157126, 0.733922, 31.444994, 10.481665, 1, 4
1.000000, 0.172414, 0.827586, 0.000000, -0.000169, -0.000000, 0.000169, 38.301190, 12.767063, 1, 4
0.000000, 0.206897, 0.827586, 0.000000, -0.003518, -0.000000, 0.003518, 3.692815, 1.230938, 1, 4
0.034483, 0.206897, 0.827586, 0.185644, 0.148414, -0.042896, 0.241517, 5.354989, 1.784996, 1, 4
0.068966, 0.206897, 0.827586, 0.164893, 0.267708, -0.038378, 0.316750, 5.335306, 1.778435, 1, 4
0.103448, 0.206897, 0.827586, 0.256551, 0.377106, -0.067349, 0.461045, 6.845542, 2.281847, 1, 4
0.137931, 0.206897, 0.827586, 0.356636, 0.436649, -0.056929, 0.566650, 10.926915, 3.642305, 1, 4
0.172414, 0.206897, 0.827586, 0.375833, 0.460816, -0.087662, 0.601071, 14.245214, 4.748405, 1, 4
0.206897, 0.206897, 0.827586, 0.462458, 0.523057, -0.098956, 0.705158, 17.177722, 5.725907, 1, 4
0.241379, 0.206897, 0.827586, 0.538219, 0.560913, -0.097478, 0.783457, 19.628318, 6.542773, 1, 4
0.275862, 0.206897, 0.827586, 0.562729, 0.563594, -0.100669, 0.802768, 20.728539, 6.909513, 1, 4
0.310345, 0.206897, 0.827586, 0.562729, 0.563594, -0.100669, 0.802768, 20.728539, 6.909513, 1, 4
0.344828, 0.206897, 0.827586, 0.562729, 0.563594, -0.100669, 0.802768, 20.728539, 6.909513, 1, 4
0.379310, 0.206897, 0.827586, 0.562729, 0.563594, -0.100669, 0.802768, 20.728539, 6.909513, 1, 4
0.413793, 0.206897, 0.827586, 0.562729, 0.563594, -0.100669, 0.802768, 20.728539, 6.909513, 1, 4
0.448276, 0.206897, 0.827586, 0.562729, 0.563594, -0.100669, 0.802768, 20.728539, 6.909513, 1, 4
0.482759, 0.206897, 0.827586, 0.562729, 0.563594, -0.100669, 0.802768, 20.728539, 6.909513, 1, 4
0.517241, 0.206897, 0.827586, 0.562729, 0.563594, -0.100669, 0.802768, 20.728539, 6.909513, 1, 4
0.551724, 0.206897, 0.827586, 0.562729, 0.563594, -0.100669, 0.802768, 20.728539, 6.909513, 1, 4
0.586207, 0.206897, 0.827586, 0.562729, 0.563594, -0.100669, 0.802768, 20.728539, 6.909513, 1, 4
0.620690, 0.206897, 0.827586, 0.562729, 0.563594, -0.100669, 0.802768, 20.728539, 6.909513, 1, 4
0.655172, 0.206897, 0.827586, 0.562729, 0.563594, -0.100669, 0.802768, 20.728539, 6.909513, 1, 4
0.689655, 0.206897, 0.827586, 0.562729, 0.563594, -0.100669, 0.802768, 20.728539, 6.909513, 1, 4
0.724138, 0.206897, 0.827586, 0.562729, 0.563594, -0.100669, 0.802768, 20.728539, 6.909513, 1, 4
0.758621, 0.206897, 0.827586, 0.572983, 0.569783, -0.096795, 0.813838, 20.593407, 6.864469, 1, 4
0.793103, 0.206897, 0.827586, 0.610089, 0.626344, -0.108551, 0.881078, 20.300531, 6.766844, 1, 4
0.827586, 0.206897, 0.827586, 0.523960, 0.499201, -0.100843, 0.730688, 21.754442, 7.251481, 1, 4
0.862069, 0.206897, 0.827586, 0.464918, 0.480962, -0.105836, 0.677255, 19.948915, 6.649638, 1, 4
0.896552, 0.206897, 0.827586, 0.501284, 0.505819, -0.079020, 0.716507, 20.531730, 6.843910, 1, 4
0.931034, 0.206897, 0.827586, 0.765784, 0.771293, -0.061142, 1.088602, 19.844092, 6.614697, 1, 4
0.965517, 0.206897, 0.827586, 0.464027, 0.545439, -0.160944, 0.733981, 31.302190, 10.434063, 1, 4
1.000000, 0.206897, 0.827586, 0.000000, -0.000418, 0.000000, 0.000418, 38.631637, 12.877212, 1, 4
0.000000, 0.241379, 0.827586, 0.000000, -0.003967, -0.000000, 0.003967, 3.651879, 1.217293, 1, 4
0.034483, 0.241379, 0.827586, 0.184365, 0.156303, -0.038355, 0.244729, 5.330280, 1.776760, 1, 4
0.068966, 0.241379, 0.827586, 0.164460, 0.273483, -0.035822, 0.321128, 5.304842, 1.768281, 1, 4
0.103448, 0.241379, 0.827586, 0.260192, 0.381569, -0.063769, 0.466220, 6.787536, 2.262512, 1, 4
0.137931, 0.241379, 0.827586, 0.359834, 0.442824, -0.055060, 0.573241, 10.899672, 3.633224, 1, 4
0.172414, 0.241379, 0.827586, 0.377484, 0.463484, -0.086280, 0.603950, 14.167271, 4.722424, 1, 4
0.206897, 0.241379, 0.827586, 0.464249, 0.525875, -0.097863, 0.708272, 17.108839, 5.702946, 1, 4
0.241379, 0.241379, 0.827586, 0.539887, 0.563368, -0.096580, 0.786250, 19.556040, 6.518680, 1, 4
0.275862, 0.241379, 0.827586, 0.564382, 0.565903, -0.099832, 0.805444, 20.655665, 6.885222, 1, 4
0.310345, 0.241379, 0.827586, 0.564382, 0.565903, -0.099832, 0.805444, 20.655665, 6.885222, 1, 4
0.344828, 0.241379, 0.827586, 0.564382, 0.565903, -0.099832, 0.805444, 20.655665, 6.885222, 1, 4
0.379310, 0.241379, 0.827586, 0.564382, 0.565903, -0.099832, 0.805444, 20.655665, 6.885222, 1, 4
0.413793, 0.241379, 0.827586, 0.564382, 0.565903, -0.099832, 0.805444, 20.655665, 6.885222, 1, 4
0.448276, 0.241379, 0.827586, 0.564382, 0.565903, -0.099832, 0.805444, 20.655665, 6.885222, 1, 4
0.482759, 0.241379, 0.827586, 0.564382, 0.565903, -0.099832, 0.805444, 20.655665, 6.885222, 1, 4
0.517241, 0.241379, 0.827586, 0.564382, 0.565903, -0.099832, 0.805444, 20.655665, 6.885222, 1, 4
0.551724, 0.241379, 0.827586, 0.564382, 0.565903, -0.099832, 0.805444, 20.655665, 6.885222, 1, 4
0.586207, 0.241379, 0.827586, 0.564382, 0.565903, -0.099832, 0.805444, 20.655665, 6.885222, 1, 4
0.620690, 0.241379, 0.827586, 0.564382, 0.565903, -0.099832, 0.805444, 20.655665, 6.885222, 1, 4
0.655172, 0.241379, 0.827586, 0.564382, 0.565903, -0.099832, 0.805444, 20.655665, 6.885222, 1, 4
0.689655, 0.241379, 0.827586, 0.564382, 0.565903, -0.099832, 0.805444, 20.655665, 6.885222, 1, 4
0.724138, 0.241379, 0.827586, 0.564382, 0.565903, -0.099832, 0.805444, 20.655665, 6.885222, 1, 4
0.758621, 0.241379, 0.827586, 0.579872, 0.577048, -0.096385, 0.823727, 20.453145, 6.817715, 1, 4
0.793103, 0.241379, 0.827586, 0.604099, 0.621844, -0.109467, 0.873847, 20.264230, 6.754743, 1, 4
0.827586, 0.241379, 0.827586, 0.506882, 0.485789, -0.103529, 0.709675, 22.004147, 7.334716, 1, 4
0.862069, 0.241379, 0.827586, 0.476204, 0.492880, -0.097092, 0.692190, 19.764803, 6.588268, 1, 4
0.896552, 0.241379, 0.827586, 0.507519, 0.511526, -0.075274, 0.724500, 20.610657, 6.870219, 1, 4
0.931034, 0.241379, 0.827586, 0.761226, 0.768238, -0.067947, 1.083638, 19.905283, 6.635094, 1, 4
0.965517, 0.241379, 0.827586, 0.463763, 0.544405, -0.158558, 0.732525, 31.130730, 10.376910, 1, 4
1.000000, 0.241379, 0.827586, 0.000000, -0.000370, 0.000000, 0.000370, 38.597702, 12.865901, 1, 4
0.000000, 0.275862, 0.827586, 0.000000, 0.000000, -0.000000, 0.000000, 3.652417, 1.217472, 1, 4
0.034483, 0.275862, 0.827586, 0.185461, 0.159485, -0.037148, 0.247409, 5.338636, 1.779545, 1, 4
0.068966, 0.275862, 0.827586, 0.163429, 0.274436, -0.033810, 0.321197, 5.292627, 1.764209, 1, 4
0.103448, 0.275862, 0.827586, 0.260301, 0.381941, -0.062445, 0.466406, 6.769825, 2.256608, 1, 4
0.137931, 0.275862, 0.827586, 0.359717, 0.443170, -0.054623, 0.573393, 10.879708, 3.626569, 1, 4
0.172414, 0.275862, 0.827586, 0.377504, 0.463780, -0.085981, 0.604148, 14.148402, 4.716134, 1, 4
0.206897, 0.275862, 0.827586, 0.464289, 0.526157, -0.097649, 0.708478, 17.088715, 5.696238, 1, 4
0.241379, 0.275862, 0.827586, 0.539997, 0.563648, -0.096389, 0.786503, 19.535663, 6.511888, 1, 4
0.275862, 0.275862, 0.827586, 0.564509, 0.566169, -0.099655, 0.805698, 20.635210, 6.878403, 1, 4
0.310345, 0.275862, 0.827586, 0.564509, 0.566169, -0.099655, 0.805698, 20.635210, 6.878403, 1, 4
0.344828, 0.275862, 0.827586, 0.564509, 0.566169, -0.099655, 0.805698, 20.635210, 6.878403, 1, 4
0.379310, 0.275862, 0.827586, 0.564509, 0.566169, -0.099655, 0.805698, 20.635210, 6.878403, 1, 4
0.413793, 0.275862, 0.827586, 0.564509, 0.566169, -0.099655, 0.805698, 20.635210, 6.878403, 1, 4
0.448276, 0.275862, 0.827586, 0.564509, 0.566169, -0.099655, 0.805698, 20.635210, 6.878403, 1, 4
0.482759, 0.275862, 0.827586, 0.564509, 0.566169, -0.099655, 0.805698, 20.635210, 6.878403, 1, 4
0.517241, 0.275862, 0.827586, 0.564509, 0.566169, -0.099655, 0.805698, 20.635210, 6.878403, 1, 4
0.551724, 0.275862, 0.827586, 0.564509, 0.566169, -0.099655, 0.805698, 20.635210, 6.878403, 1, 4
0.586207, 0.275862, 0.827586, 0.564509, 0.566169, -0.099655, 0.805698, 20.635210, 6.878403, 1, 4
0.620690, 0.275862, 0.827586, 0.564509, 0.566169, -0.099655, 0.805698, 20.635210, 6.878403, 1, 4
0.655172, 0.275862, 0.827586, 0.564509, 0.566169, -0.099655, 0.805698, 20.635210, 6.878403, 1, 4
0.689655, 0.275862, 0.827586, 0.564509, 0.566169, -0.099655, 0.805698, 20.635210, 6.878403, 1, 4
0.724138, 0.275862, 0.827586, 0.564509, 0.566169, -0.099655, 0.805698, 20.635210, 6.878403, 1, 4
0.758621, 0.275862, 0.827586, 0.575851, 0.573170, -0.095949, 0.818129, 20.486685, 6.828895, 1, 4
0.793103, 0.275862, 0.827586, 0.605096, 0.623498, -0.109087, 0.875666, 20.239565, 6.746522, 1, 4
0.827586, 0.275862, 0.827586, 0.506964, 0.484848, -0.101956, 0.708862, 22.025821, 7.341940, 1, 4
0.862069, 0.275862, 0.827586, 0.478553, 0.497394, -0.098727, 0.697252, 19.721419, 6.573806, 1, 4
0.896552, 0.275862, 0.827586, 0.507624, 0.512150, -0.076423, 0.725135, 20.635872, 6.878624, 1, 4
0.931034, 0.275862, 0.827586, 0.762595, 0.766456, -0.066014, 1.083219, 19.775803, 6.591934, 1, 4
0.965517, 0.275862, 0.827586, 0.463264, 0.544870, -0.158144, 0.732466, 31.155912, 10.385304, 1, 4
1.000000, 0.275862, 0.827586, 0.000000, 0.000000, 0.000000, 0.000000, 38.612524, 12.870841, 1, 4
0.000000, 0.310345, 0.827586, 0.000000, 0.000000, -0.000000, 0.000000, 3.652417, 1.217472, 1, 4
0.034483, 0.310345, 0.827586, 0.185461, 0.159485, -0.037148, 0.247409, 5.338636, 1.779545, 1, 4
0.068966, 0.310345, 0.827586, 0.163429, 0.274436, -0.033810, 0.321197, 5.292627, 1.764209, 1, 4
0.103448, 0.310345, 0.827586, 0.260301, 0.381941, -0.062445, 0.466406, 6.769825, 2.256608, 1, 4
0.137931, 0.310345, 0.827586, 0.359717, 0.443170, -0.054623, 0.573393, 10.879708, 3.626569, 1, 4
