Printing from thread 7
   ID   |  i |  j |  k ||    x    |    y    |    z
  19266 |  6 | 12 | 21 || 0.20690 | 0.41379 | 0.72414 
  19267 |  7 | 12 | 21 || 0.24138 | 0.41379 | 0.72414 
  19268 |  8 | 12 | 21 || 0.27586 | 0.41379 | 0.72414 
  19269 |  9 | 12 | 21 || 0.31034 | 0.41379 | 0.72414 
  19270 | 10 | 12 | 21 || 0.34483 | 0.41379 | 0.72414 
  19271 | 11 | 12 | 21 || 0.37931 | 0.41379 | 0.72414 
  19272 | 12 | 12 | 21 || 0.41379 | 0.41379 | 0.72414 
  19273 | 13 | 12 | 21 || 0.44828 | 0.41379 | 0.72414 
  19274 | 14 | 12 | 21 || 0.48276 | 0.41379 | 0.72414 
  19275 | 15 | 12 | 21 || 0.51724 | 0.41379 | 0.72414 
  19276 | 16 | 12 | 21 || 0.55172 | 0.41379 | 0.72414 
  19277 | 17 | 12 | 21 || 0.58621 | 0.41379 | 0.72414 
  19278 | 18 | 12 | 21 || 0.62069 | 0.41379 | 0.72414 
  19279 | 19 | 12 | 21 || 0.65517 | 0.41379 | 0.72414 
  19280 | 20 | 12 | 21 || 0.68966 | 0.41379 | 0.72414 
  19281 | 21 | 12 | 21 || 0.72414 | 0.41379 | 0.72414 
  19282 | 22 | 12 | 21 || 0.75862 | 0.41379 | 0.72414 
  19283 | 23 | 12 | 21 || 0.79310 | 0.41379 | 0.72414 
  19284 | 24 | 12 | 21 || 0.82759 | 0.41379 | 0.72414 
  19285 | 25 | 12 | 21 || 0.86207 | 0.41379 | 0.72414 
  19286 | 26 | 12 | 21 || 0.89655 | 0.41379 | 0.72414 
  19287 | 27 | 12 | 21 || 0.93103 | 0.41379 | 0.72414 
  19288 | 28 | 12 | 21 || 0.96552 | 0.41379 | 0.72414 
  19289 | 29 | 12 | 21 || 1.00000 | 0.41379 | 0.72414 
  19290 |  0 | 13 | 21 || 0.00000 | 0.44828 | 0.72414 
  19291 |  1 | 13 | 21 || 0.03448 | 0.44828 | 0.72414 
  19292 |  2 | 13 | 21 || 0.06897 | 0.44828 | 0.72414 
  19293 |  3 | 13 | 21 || 0.10345 | 0.44828 | 0.72414 
  19294 |  4 | 13 | 21 || 0.13793 | 0.44828 | 0.72414 
  19295 |  5 | 13 | 21 || 0.17241 | 0.44828 | 0.72414 
  19296 |  6 | 13 | 21 || 0.20690 | 0.44828 | 0.72414 
  19297 |  7 | 13 | 21 || 0.24138 | 0.44828 | 0.72414 
  19298 |  8 | 13 | 21 || 0.27586 | 0.44828 | 0.72414 
  19299 |  9 | 13 | 21 || 0.31034 | 0.44828 | 0.72414 
  19300 | 10 | 13 | 21 || 0.34483 | 0.44828 | 0.72414 
  19301 | 11 | 13 | 21 || 0.37931 | 0.44828 | 0.72414 
  19302 | 12 | 13 | 21 || 0.41379 | 0.44828 | 0.72414 
  19303 | 13 | 13 | 21 || 0.44828 | 0.44828 | 0.72414 
  19304 | 14 | 13 | 21 || 0.48276 | 0.44828 | 0.72414 
  19305 | 15 | 13 | 21 || 0.51724 | 0.44828 | 0.72414 
  19306 | 16 | 13 | 21 || 0.55172 | 0.44828 | 0.72414 
  19307 | 17 | 13 | 21 || 0.58621 | 0.44828 | 0.72414 
  19308 | 18 | 13 | 21 || 0.62069 | 0.44828 | 0.72414 
  19309 | 19 | 13 | 21 || 0.65517 | 0.44828 | 0.72414 
  19310 | 20 | 13 | 21 || 0.68966 | 0.44828 | 0.72414 
  19311 | 21 | 13 | 21 || 0.72414 | 0.44828 | 0.72414 
  19312 | 22 | 13 | 21 || 0.75862 | 0.44828 | 0.72414 
  19313 | 23 | 13 | 21 || 0.79310 | 0.44828 | 0.72414 
  19314 | 24 | 13 | 21 || 0.82759 | 0.44828 | 0.72414 
  19315 | 25 | 13 | 21 || 0.86207 | 0.44828 | 0.72414 
  19316 | 26 | 13 | 21 || 0.89655 | 0.44828 | 0.72414 
  19317 | 27 | 13 | 21 || 0.93103 | 0.44828 | 0.72414 
  19318 | 28 | 13 | 21 || 0.96552 | 0.44828 | 0.72414 
  19319 | 29 | 13 | 21 || 1.00000 | 0.44828 | 0.72414 
  19320 |  0 | 14 | 21 || 0.00000 | 0.48276 | 0.72414 
  19321 |  1 | 14 | 21 || 0.03448 | 0.48276 | 0.72414 
  19322 |  2 | 14 | 21 || 0.06897 | 0.48276 | 0.72414 
  19323 |  3 | 14 | 21 || 0.10345 | 0.48276 | 0.72414 
  19324 |  4 | 14 | 21 || 0.13793 | 0.48276 | 0.72414 
  19325 |  5 | 14 | 21 || 0.17241 | 0.48276 | 0.72414 
  19326 |  6 | 14 | 21 || 0.20690 | 0.48276 | 0.72414 
  19327 |  7 | 14 | 21 || 0.24138 | 0.48276 | 0.72414 
  19328 |  8 | 14 | 21 || 0.27586 | 0.48276 | 0.72414 
  19329 |  9 | 14 | 21 || 0.31034 | 0.48276 | 0.72414 
  19330 | 10 | 14 | 21 || 0.34483 | 0.48276 | 0.72414 
  19331 | 11 | 14 | 21 || 0.37931 | 0.48276 | 0.72414 
  19332 | 12 | 14 | 21 || 0.41379 | 0.48276 | 0.72414 
  19333 | 13 | 14 | 21 || 0.44828 | 0.48276 | 0.72414 
  19334 | 14 | 14 | 21 || 0.48276 | 0.48276 | 0.72414 
  19335 | 15 | 14 | 21 || 0.51724 | 0.48276 | 0.72414 
  19336 | 16 | 14 | 21 || 0.55172 | 0.48276 | 0.72414 
  19337 | 17 | 14 | 21 || 0.58621 | 0.48276 | 0.72414 
  19338 | 18 | 14 | 21 || 0.62069 | 0.48276 | 0.72414 
  19339 | 19 | 14 | 21 || 0.65517 | 0.48276 | 0.72414 
  19340 | 20 | 14 | 21 || 0.68966 | 0.48276 | 0.72414 
  19341 | 21 | 14 | 21 || 0.72414 | 0.48276 | 0.72414 
  19342 | 22 | 14 | 21 || 0.75862 | 0.48276 | 0.72414 
  19343 | 23 | 14 | 21 || 0.79310 | 0.48276 | 0.72414 
  19344 | 24 | 14 | 21 || 0.82759 | 0.48276 | 0.72414 
  19345 | 25 | 14 | 21 || 0.86207 | 0.48276 | 0.72414 
  19346 | 26 | 14 | 21 || 0.89655 | 0.48276 | 0.72414 
  19347 | 27 | 14 | 21 || 0.93103 | 0.48276 | 0.72414 
  19348 | 28 | 14 | 21 || 0.96552 | 0.48276 | 0.72414 
  19349 | 29 | 14 | 21 || 1.00000 | 0.48276 | 0.72414 
  19350 |  0 | 15 | 21 || 0.00000 | 0.51724 | 0.72414 
  19351 |  1 | 15 | 21 || 0.03448 | 0.51724 | 0.72414 
  19352 |  2 | 15 | 21 || 0.06897 | 0.51724 | 0.72414 
  19353 |  3 | 15 | 21 || 0.10345 | 0.51724 | 0.72414 
  19354 |  4 | 15 | 21 || 0.13793 | 0.51724 | 0.72414 
  19355 |  5 | 15 | 21 || 0.17241 | 0.51724 | 0.72414 
  19356 |  6 | 15 | 21 || 0.20690 | 0.51724 | 0.72414 
  19357 |  7 | 15 | 21 || 0.24138 | 0.51724 | 0.72414 
  19358 |  8 | 15 | 21 || 0.27586 | 0.51724 | 0.72414 
  19359 |  9 | 15 | 21 || 0.31034 | 0.51724 | 0.72414 
  19360 | 10 | 15 | 21 || 0.34483 | 0.51724 | 0.72414 
  19361 | 11 | 15 | 21 || 0.37931 | 0.51724 | 0.72414 
  19362 | 12 | 15 | 21 || 0.41379 | 0.51724 | 0.72414 
  19363 | 13 | 15 | 21 || 0.44828 | 0.51724 | 0.72414 
  19364 | 14 | 15 | 21 || 0.48276 | 0.51724 | 0.72414 
  19365 | 15 | 15 | 21 || 0.51724 | 0.51724 | 0.72414 
  19366 | 16 | 15 | 21 || 0.55172 | 0.51724 | 0.72414 
  19367 | 17 | 15 | 21 || 0.58621 | 0.51724 | 0.72414 
  19368 | 18 | 15 | 21 || 0.62069 | 0.51724 | 0.72414 
  19369 | 19 | 15 | 21 || 0.65517 | 0.51724 | 0.72414 
  19370 | 20 | 15 | 21 || 0.68966 | 0.51724 | 0.72414 
  19371 | 21 | 15 | 21 || 0.72414 | 0.51724 | 0.72414 
  19372 | 22 | 15 | 21 || 0.75862 | 0.51724 | 0.72414 
  19373 | 23 | 15 | 21 || 0.79310 | 0.51724 | 0.72414 
  19374 | 24 | 15 | 21 || 0.82759 | 0.51724 | 0.72414 
  19375 | 25 | 15 | 21 || 0.86207 | 0.51724 | 0.72414 
  19376 | 26 | 15 | 21 || 0.89655 | 0.51724 | 0.72414 
  19377 | 27 | 15 | 21 || 0.93103 | 0.51724 | 0.72414 
  19378 | 28 | 15 | 21 || 0.96552 | 0.51724 | 0.72414 
  19379 | 29 | 15 | 21 || 1.00000 | 0.51724 | 0.72414 
  19380 |  0 | 16 | 21 || 0.00000 | 0.55172 | 0.72414 
  19381 |  1 | 16 | 21 || 0.03448 | 0.55172 | 0.72414 
  19382 |  2 | 16 | 21 || 0.06897 | 0.55172 | 0.72414 
  19383 |  3 | 16 | 21 || 0.10345 | 0.55172 | 0.72414 
  19384 |  4 | 16 | 21 || 0.13793 | 0.55172 | 0.72414 
  19385 |  5 | 16 | 21 || 0.17241 | 0.55172 | 0.72414 
  19386 |  6 | 16 | 21 || 0.20690 | 0.55172 | 0.72414 
  19387 |  7 | 16 | 21 || 0.24138 | 0.55172 | 0.72414 
  19388 |  8 | 16 | 21 || 0.27586 | 0.55172 | 0.72414 
  19389 |  9 | 16 | 21 || 0.31034 | 0.55172 | 0.72414 
  19390 | 10 | 16 | 21 || 0.34483 | 0.55172 | 0.72414 
  19391 | 11 | 16 | 21 || 0.37931 | 0.55172 | 0.72414 
  19392 | 12 | 16 | 21 || 0.41379 | 0.55172 | 0.72414 
  19393 | 13 | 16 | 21 || 0.44828 | 0.55172 | 0.72414 
  19394 | 14 | 16 | 21 || 0.48276 | 0.55172 | 0.72414 
  19395 | 15 | 16 | 21 || 0.51724 | 0.55172 | 0.72414 
  19396 | 16 | 16 | 21 || 0.55172 | 0.55172 | 0.72414 
  19397 | 17 | 16 | 21 || 0.58621 | 0.55172 | 0.72414 
  19398 | 18 | 16 | 21 || 0.62069 | 0.55172 | 0.72414 
  19399 | 19 | 16 | 21 || 0.65517 | 0.55172 | 0.72414 
  19400 | 20 | 16 | 21 || 0.68966 | 0.55172 | 0.72414 
  19401 | 21 | 16 | 21 || 0.72414 | 0.55172 | 0.72414 
  19402 | 22 | 16 | 21 || 0.75862 | 0.55172 | 0.72414 
  19403 | 23 | 16 | 21 || 0.79310 | 0.55172 | 0.72414 
  19404 | 24 | 16 | 21 || 0.82759 | 0.55172 | 0.72414 
  19405 | 25 | 16 | 21 || 0.86207 | 0.55172 | 0.72414 
  19406 | 26 | 16 | 21 || 0.89655 | 0.55172 | 0.72414 
  19407 | 27 | 16 | 21 || 0.93103 | 0.55172 | 0.72414 
  19408 | 28 | 16 | 21 || 0.96552 | 0.55172 | 0.72414 
  19409 | 29 | 16 | 21 || 1.00000 | 0.55172 | 0.72414 
  19410 |  0 | 17 | 21 || 0.00000 | 0.58621 | 0.72414 
  19411 |  1 | 17 | 21 || 0.03448 | 0.58621 | 0.72414 
  19412 |  2 | 17 | 21 || 0.06897 | 0.58621 | 0.72414 
  19413 |  3 | 17 | 21 || 0.10345 | 0.58621 | 0.72414 
  19414 |  4 | 17 | 21 || 0.13793 | 0.58621 | 0.72414 
  19415 |  5 | 17 | 21 || 0.17241 | 0.58621 | 0.72414 
  19416 |  6 | 17 | 21 || 0.20690 | 0.58621 | 0.72414 
  19417 |  7 | 17 | 21 || 0.24138 | 0.58621 | 0.72414 
  19418 |  8 | 17 | 21 || 0.27586 | 0.58621 | 0.72414 
  19419 |  9 | 17 | 21 || 0.31034 | 0.58621 | 0.72414 
  19420 | 10 | 17 | 21 || 0.34483 | 0.58621 | 0.72414 
  19421 | 11 | 17 | 21 || 0.37931 | 0.58621 | 0.72414 
  19422 | 12 | 17 | 21 || 0.41379 | 0.58621 | 0.72414 
  19423 | 13 | 17 | 21 || 0.44828 | 0.58621 | 0.72414 
  19424 | 14 | 17 | 21 || 0.48276 | 0.58621 | 0.72414 
  19425 | 15 | 17 | 21 || 0.51724 | 0.58621 | 0.72414 
  19426 | 16 | 17 | 21 || 0.55172 | 0.58621 | 0.72414 
  19427 | 17 | 17 | 21 || 0.58621 | 0.58621 | 0.72414 
  19428 | 18 | 17 | 21 || 0.62069 | 0.58621 | 0.72414 
  19429 | 19 | 17 | 21 || 0.65517 | 0.58621 | 0.72414 
  19430 | 20 | 17 | 21 || 0.68966 | 0.58621 | 0.72414 
  19431 | 21 | 17 | 21 || 0.72414 | 0.58621 | 0.72414 
  19432 | 22 | 17 | 21 || 0.75862 | 0.58621 | 0.72414 
  19433 | 23 | 17 | 21 || 0.79310 | 0.58621 | 0.72414 
  19434 | 24 | 17 | 21 || 0.82759 | 0.58621 | 0.72414 
  19435 | 25 | 17 | 21 || 0.86207 | 0.58621 | 0.72414 
  19436 | 26 | 17 | 21 || 0.89655 | 0.58621 | 0.72414 
  19437 | 27 | 17 | 21 || 0.93103 | 0.58621 | 0.72414 
  19438 | 28 | 17 | 21 || 0.96552 | 0.58621 | 0.72414 
  19439 | 29 | 17 | 21 || 1.00000 | 0.58621 | 0.72414 
  19440 |  0 | 18 | 21 || 0.00000 | 0.62069 | 0.72414 
  19441 |  1 | 18 | 21 || 0.03448 | 0.62069 | 0.72414 
  19442 |  2 | 18 | 21 || 0.06897 | 0.62069 | 0.72414 
  19443 |  3 | 18 | 21 || 0.10345 | 0.62069 | 0.72414 
  19444 |  4 | 18 | 21 || 0.13793 | 0.62069 | 0.72414 
  19445 |  5 | 18 | 21 || 0.17241 | 0.62069 | 0.72414 
  19446 |  6 | 18 | 21 || 0.20690 | 0.62069 | 0.72414 
  19447 |  7 | 18 | 21 || 0.24138 | 0.62069 | 0.72414 
  19448 |  8 | 18 | 21 || 0.27586 | 0.62069 | 0.72414 
  19449 |  9 | 18 | 21 || 0.31034 | 0.62069 | 0.72414 
  19450 | 10 | 18 | 21 || 0.34483 | 0.62069 | 0.72414 
  19451 | 11 | 18 | 21 || 0.37931 | 0.62069 | 0.72414 
  19452 | 12 | 18 | 21 || 0.41379 | 0.62069 | 0.72414 
  19453 | 13 | 18 | 21 || 0.44828 | 0.62069 | 0.72414 
  19454 | 14 | 18 | 21 || 0.48276 | 0.62069 | 0.72414 
  19455 | 15 | 18 | 21 || 0.51724 | 0.62069 | 0.72414 
  19456 | 16 | 18 | 21 || 0.55172 | 0.62069 | 0.72414 
  19457 | 17 | 18 | 21 || 0.58621 | 0.62069 | 0.72414 
  19458 | 18 | 18 | 21 || 0.62069 | 0.62069 | 0.72414 
  19459 | 19 | 18 | 21 || 0.65517 | 0.62069 | 0.72414 
  19460 | 20 | 18 | 21 || 0.68966 | 0.62069 | 0.72414 
  19461 | 21 | 18 | 21 || 0.72414 | 0.62069 | 0.72414 
  19462 | 22 | 18 | 21 || 0.75862 | 0.62069 | 0.72414 
  19463 | 23 | 18 | 21 || 0.79310 | 0.62069 | 0.72414 
  19464 | 24 | 18 | 21 || 0.82759 | 0.62069 | 0.72414 
  19465 | 25 | 18 | 21 || 0.86207 | 0.62069 | 0.72414 
  19466 | 26 | 18 | 21 || 0.89655 | 0.62069 | 0.72414 
  19467 | 27 | 18 | 21 || 0.93103 | 0.62069 | 0.72414 
  19468 | 28 | 18 | 21 || 0.96552 | 0.62069 | 0.72414 
  19469 | 29 | 18 | 21 || 1.00000 | 0.62069 | 0.72414 
  19470 |  0 | 19 | 21 || 0.00000 | 0.65517 | 0.72414 
  19471 |  1 | 19 | 21 || 0.03448 | 0.65517 | 0.72414 
  19472 |  2 | 19 | 21 || 0.06897 | 0.65517 | 0.72414 
  19473 |  3 | 19 | 21 || 0.10345 | 0.65517 | 0.72414 
  19474 |  4 | 19 | 21 || 0.13793 | 0.65517 | 0.72414 
  19475 |  5 | 19 | 21 || 0.17241 | 0.65517 | 0.72414 
  19476 |  6 | 19 | 21 || 0.20690 | 0.65517 | 0.72414 
  19477 |  7 | 19 | 21 || 0.24138 | 0.65517 | 0.72414 
  19478 |  8 | 19 | 21 || 0.27586 | 0.65517 | 0.72414 
  19479 |  9 | 19 | 21 || 0.31034 | 0.65517 | 0.72414 
  19480 | 10 | 19 | 21 || 0.34483 | 0.65517 | 0.72414 
  19481 | 11 | 19 | 21 || 0.37931 | 0.65517 | 0.72414 
  19482 | 12 | 19 | 21 || 0.41379 | 0.65517 | 0.72414 
  19483 | 13 | 19 | 21 || 0.44828 | 0.65517 | 0.72414 
  19484 | 14 | 19 | 21 || 0.48276 | 0.65517 | 0.72414 
  19485 | 15 | 19 | 21 || 0.51724 | 0.65517 | 0.72414 
  19486 | 16 | 19 | 21 || 0.55172 | 0.65517 | 0.72414 
  19487 | 17 | 19 | 21 || 0.58621 | 0.65517 | 0.72414 
  19488 | 18 | 19 | 21 || 0.62069 | 0.65517 | 0.72414 
  19489 | 19 | 19 | 21 || 0.65517 | 0.65517 | 0.72414 
  19490 | 20 | 19 | 21 || 0.68966 | 0.65517 | 0.72414 
  19491 | 21 | 19 | 21 || 0.72414 | 0.65517 | 0.72414 
  19492 | 22 | 19 | 21 || 0.75862 | 0.65517 | 0.72414 
  19493 | 23 | 19 | 21 || 0.79310 | 0.65517 | 0.72414 
  19494 | 24 | 19 | 21 || 0.82759 | 0.65517 | 0.72414 
  19495 | 25 | 19 | 21 || 0.86207 | 0.65517 | 0.72414 
  19496 | 26 | 19 | 21 || 0.89655 | 0.65517 | 0.72414 
  19497 | 27 | 19 | 21 || 0.93103 | 0.65517 | 0.72414 
  19498 | 28 | 19 | 21 || 0.96552 | 0.65517 | 0.72414 
  19499 | 29 | 19 | 21 || 1.00000 | 0.65517 | 0.72414 
  19500 |  0 | 20 | 21 || 0.00000 | 0.68966 | 0.72414 
  19501 |  1 | 20 | 21 || 0.03448 | 0.68966 | 0.72414 
  19502 |  2 | 20 | 21 || 0.06897 | 0.68966 | 0.72414 
  19503 |  3 | 20 | 21 || 0.10345 | 0.68966 | 0.72414 
  19504 |  4 | 20 | 21 || 0.13793 | 0.68966 | 0.72414 
  19505 |  5 | 20 | 21 || 0.17241 | 0.68966 | 0.72414 
  19506 |  6 | 20 | 21 || 0.20690 | 0.68966 | 0.72414 
  19507 |  7 | 20 | 21 || 0.24138 | 0.68966 | 0.72414 
  19508 |  8 | 20 | 21 || 0.27586 | 0.68966 | 0.72414 
  19509 |  9 | 20 | 21 || 0.31034 | 0.68966 | 0.72414 
  19510 | 10 | 20 | 21 || 0.34483 | 0.68966 | 0.72414 
  19511 | 11 | 20 | 21 || 0.37931 | 0.68966 | 0.72414 
  19512 | 12 | 20 | 21 || 0.41379 | 0.68966 | 0.72414 
  19513 | 13 | 20 | 21 || 0.44828 | 0.68966 | 0.72414 
  19514 | 14 | 20 | 21 || 0.48276 | 0.68966 | 0.72414 
  19515 | 15 | 20 | 21 || 0.51724 | 0.68966 | 0.72414 
  19516 | 16 | 20 | 21 || 0.55172 | 0.68966 | 0.72414 
  19517 | 17 | 20 | 21 || 0.58621 | 0.68966 | 0.72414 
  19518 | 18 | 20 | 21 || 0.62069 | 0.68966 | 0.72414 
  19519 | 19 | 20 | 21 || 0.65517 | 0.68966 | 0.72414 
  19520 | 20 | 20 | 21 || 0.68966 | 0.68966 | 0.72414 
  19521 | 21 | 20 | 21 || 0.72414 | 0.68966 | 0.72414 
  19522 | 22 | 20 | 21 || 0.75862 | 0.68966 | 0.72414 
  19523 | 23 | 20 | 21 || 0.79310 | 0.68966 | 0.72414 
  19524 | 24 | 20 | 21 || 0.82759 | 0.68966 | 0.72414 
  19525 | 25 | 20 | 21 || 0.86207 | 0.68966 | 0.72414 
  19526 | 26 | 20 | 21 || 0.89655 | 0.68966 | 0.72414 
  19527 | 27 | 20 | 21 || 0.93103 | 0.68966 | 0.72414 
  19528 | 28 | 20 | 21 || 0.96552 | 0.68966 | 0.72414 
  19529 | 29 | 20 | 21 || 1.00000 | 0.68966 | 0.72414 
  19530 |  0 | 21 | 21 || 0.00000 | 0.72414 | 0.72414 
  19531 |  1 | 21 | 21 || 0.03448 | 0.72414 | 0.72414 
  19532 |  2 | 21 | 21 || 0.06897 | 0.72414 | 0.72414 
  19533 |  3 | 21 | 21 || 0.10345 | 0.72414 | 0.72414 
  19534 |  4 | 21 | 21 || 0.13793 | 0.72414 | 0.72414 
  19535 |  5 | 21 | 21 || 0.17241 | 0.72414 | 0.72414 
  19536 |  6 | 21 | 21 || 0.20690 | 0.72414 | 0.72414 
  19537 |  7 | 21 | 21 || 0.24138 | 0.72414 | 0.72414 
  19538 |  8 | 21 | 21 || 0.27586 | 0.72414 | 0.72414 
  19539 |  9 | 21 | 21 || 0.31034 | 0.72414 | 0.72414 
  19540 | 10 | 21 | 21 || 0.34483 | 0.72414 | 0.72414 
  19541 | 11 | 21 | 21 || 0.37931 | 0.72414 | 0.72414 
  19542 | 12 | 21 | 21 || 0.41379 | 0.72414 | 0.72414 
  19543 | 13 | 21 | 21 || 0.44828 | 0.72414 | 0.72414 
  19544 | 14 | 21 | 21 || 0.48276 | 0.72414 | 0.72414 
  19545 | 15 | 21 | 21 || 0.51724 | 0.72414 | 0.72414 
  19546 | 16 | 21 | 21 || 0.55172 | 0.72414 | 0.72414 
  19547 | 17 | 21 | 21 || 0.58621 | 0.72414 | 0.72414 
  19548 | 18 | 21 | 21 || 0.62069 | 0.72414 | 0.72414 
  19549 | 19 | 21 | 21 || 0.65517 | 0.72414 | 0.72414 
  19550 | 20 | 21 | 21 || 0.68966 | 0.72414 | 0.72414 
  19551 | 21 | 21 | 21 || 0.72414 | 0.72414 | 0.72414 
  19552 | 22 | 21 | 21 || 0.75862 | 0.72414 | 0.72414 
  19553 | 23 | 21 | 21 || 0.79310 | 0.72414 | 0.72414 
  19554 | 24 | 21 | 21 || 0.82759 | 0.72414 | 0.72414 
  19555 | 25 | 21 | 21 || 0.86207 | 0.72414 | 0.72414 
  19556 | 26 | 21 | 21 || 0.89655 | 0.72414 | 0.72414 
  19557 | 27 | 21 | 21 || 0.93103 | 0.72414 | 0.72414 
  19558 | 28 | 21 | 21 || 0.96552 | 0.72414 | 0.72414 
  19559 | 29 | 21 | 21 || 1.00000 | 0.72414 | 0.72414 
  19560 |  0 | 22 | 21 || 0.00000 | 0.75862 | 0.72414 
  19561 |  1 | 22 | 21 || 0.03448 | 0.75862 | 0.72414 
  19562 |  2 | 22 | 21 || 0.06897 | 0.75862 | 0.72414 
  19563 |  3 | 22 | 21 || 0.10345 | 0.75862 | 0.72414 
  19564 |  4 | 22 | 21 || 0.13793 | 0.75862 | 0.72414 
  19565 |  5 | 22 | 21 || 0.17241 | 0.75862 | 0.72414 
  19566 |  6 | 22 | 21 || 0.20690 | 0.75862 | 0.72414 
  19567 |  7 | 22 | 21 || 0.24138 | 0.75862 | 0.72414 
  19568 |  8 | 22 | 21 || 0.27586 | 0.75862 | 0.72414 
  19569 |  9 | 22 | 21 || 0.31034 | 0.75862 | 0.72414 
  19570 | 10 | 22 | 21 || 0.34483 | 0.75862 | 0.72414 
  19571 | 11 | 22 | 21 || 0.37931 | 0.75862 | 0.72414 
  19572 | 12 | 22 | 21 || 0.41379 | 0.75862 | 0.72414 
  19573 | 13 | 22 | 21 || 0.44828 | 0.75862 | 0.72414 
  19574 | 14 | 22 | 21 || 0.48276 | 0.75862 | 0.72414 
  19575 | 15 | 22 | 21 || 0.51724 | 0.75862 | 0.72414 
  19576 | 16 | 22 | 21 || 0.55172 | 0.75862 | 0.72414 
  19577 | 17 | 22 | 21 || 0.58621 | 0.75862 | 0.72414 
  19578 | 18 | 22 | 21 || 0.62069 | 0.75862 | 0.72414 
  19579 | 19 | 22 | 21 || 0.65517 | 0.75862 | 0.72414 
  19580 | 20 | 22 | 21 || 0.68966 | 0.75862 | 0.72414 
  19581 | 21 | 22 | 21 || 0.72414 | 0.75862 | 0.72414 
  19582 | 22 | 22 | 21 || 0.75862 | 0.75862 | 0.72414 
  19583 | 23 | 22 | 21 || 0.79310 | 0.75862 | 0.72414 
  19584 | 24 | 22 | 21 || 0.82759 | 0.75862 | 0.72414 
  19585 | 25 | 22 | 21 || 0.86207 | 0.75862 | 0.72414 
  19586 | 26 | 22 | 21 || 0.89655 | 0.75862 | 0.72414 
  19587 | 27 | 22 | 21 || 0.93103 | 0.75862 | 0.72414 
  19588 | 28 | 22 | 21 || 0.96552 | 0.75862 | 0.72414 
  19589 | 29 | 22 | 21 || 1.00000 | 0.75862 | 0.72414 
  19590 |  0 | 23 | 21 || 0.00000 | 0.79310 | 0.72414 
  19591 |  1 | 23 | 21 || 0.03448 | 0.79310 | 0.72414 
  19592 |  2 | 23 | 21 || 0.06897 | 0.79310 | 0.72414 
  19593 |  3 | 23 | 21 || 0.10345 | 0.79310 | 0.72414 
  19594 |  4 | 23 | 21 || 0.13793 | 0.79310 | 0.72414 
  19595 |  5 | 23 | 21 || 0.17241 | 0.79310 | 0.72414 
  19596 |  6 | 23 | 21 || 0.20690 | 0.79310 | 0.72414 
  19597 |  7 | 23 | 21 || 0.24138 | 0.79310 | 0.72414 
  19598 |  8 | 23 | 21 || 0.27586 | 0.79310 | 0.72414 
  19599 |  9 | 23 | 21 || 0.31034 | 0.79310 | 0.72414 
  19600 | 10 | 23 | 21 || 0.34483 | 0.79310 | 0.72414 
  19601 | 11 | 23 | 21 || 0.37931 | 0.79310 | 0.72414 
  19602 | 12 | 23 | 21 || 0.41379 | 0.79310 | 0.72414 
  19603 | 13 | 23 | 21 || 0.44828 | 0.79310 | 0.72414 
  19604 | 14 | 23 | 21 || 0.48276 | 0.79310 | 0.72414 
  19605 | 15 | 23 | 21 || 0.51724 | 0.79310 | 0.72414 
  19606 | 16 | 23 | 21 || 0.55172 | 0.79310 | 0.72414 
  19607 | 17 | 23 | 21 || 0.58621 | 0.79310 | 0.72414 
  19608 | 18 | 23 | 21 || 0.62069 | 0.79310 | 0.72414 
  19609 | 19 | 23 | 21 || 0.65517 | 0.79310 | 0.72414 
  19610 | 20 | 23 | 21 || 0.68966 | 0.79310 | 0.72414 
  19611 | 21 | 23 | 21 || 0.72414 | 0.79310 | 0.72414 
  19612 | 22 | 23 | 21 || 0.75862 | 0.79310 | 0.72414 
  19613 | 23 | 23 | 21 || 0.79310 | 0.79310 | 0.72414 
  19614 | 24 | 23 | 21 || 0.82759 | 0.79310 | 0.72414 
  19615 | 25 | 23 | 21 || 0.86207 | 0.79310 | 0.72414 
  19616 | 26 | 23 | 21 || 0.89655 | 0.79310 | 0.72414 
  19617 | 27 | 23 | 21 || 0.93103 | 0.79310 | 0.72414 
  19618 | 28 | 23 | 21 || 0.96552 | 0.79310 | 0.72414 
  19619 | 29 | 23 | 21 || 1.00000 | 0.79310 | 0.72414 
  19620 |  0 | 24 | 21 || 0.00000 | 0.82759 | 0.72414 
  19621 |  1 | 24 | 21 || 0.03448 | 0.82759 | 0.72414 
  19622 |  2 | 24 | 21 || 0.06897 | 0.82759 | 0.72414 
  19623 |  3 | 24 | 21 || 0.10345 | 0.82759 | 0.72414 
  19624 |  4 | 24 | 21 || 0.13793 | 0.82759 | 0.72414 
  19625 |  5 | 24 | 21 || 0.17241 | 0.82759 | 0.72414 
  19626 |  6 | 24 | 21 || 0.20690 | 0.82759 | 0.72414 
  19627 |  7 | 24 | 21 || 0.24138 | 0.82759 | 0.72414 
  19628 |  8 | 24 | 21 || 0.27586 | 0.82759 | 0.72414 
  19629 |  9 | 24 | 21 || 0.31034 | 0.82759 | 0.72414 
  19630 | 10 | 24 | 21 || 0.34483 | 0.82759 | 0.72414 
  19631 | 11 | 24 | 21 || 0.37931 | 0.82759 | 0.72414 
  19632 | 12 | 24 | 21 || 0.41379 | 0.82759 | 0.72414 
