Printing from thread 0
   ID   |  i |  j |  k ||    x    |    y    |    z
  26219 |26219 |-785696 | 29 || 1.00000 | 0.10345 | 1.00000 
  26220 |26220 |-785726 | 29 || 0.00000 | 0.13793 | 1.00000 
  26249 |26249 |-786595 | 29 || 1.00000 | 0.13793 | 1.00000 
  26250 |26250 |-786625 | 29 || 0.00000 | 0.17241 | 1.00000 
  26279 |26279 |-787494 | 29 || 1.00000 | 0.17241 | 1.00000 
  26280 |26280 |-787524 | 29 || 0.00000 | 0.20690 | 1.00000 
  26309 |26309 |-788393 | 29 || 1.00000 | 0.20690 | 1.00000 
  26310 |26310 |-788423 | 29 || 0.00000 | 0.24138 | 1.00000 
  26339 |26339 |-789292 | 29 || 1.00000 | 0.24138 | 1.00000 
  26340 |26340 |-789322 | 29 || 0.00000 | 0.27586 | 1.00000 
  26369 |26369 |-790191 | 29 || 1.00000 | 0.27586 | 1.00000 
  26370 |26370 |-790221 | 29 || 0.00000 | 0.31034 | 1.00000 
  26399 |26399 |-791090 | 29 || 1.00000 | 0.31034 | 1.00000 
  26400 |26400 |-791120 | 29 || 0.00000 | 0.34483 | 1.00000 
  26429 |26429 |-791989 | 29 || 1.00000 | 0.34483 | 1.00000 
  26430 |26430 |-792019 | 29 || 0.00000 | 0.37931 | 1.00000 
  26459 |26459 |-792888 | 29 || 1.00000 | 0.37931 | 1.00000 
  26460 |26460 |-792918 | 29 || 0.00000 | 0.41379 | 1.00000 
  26489 |26489 |-793787 | 29 || 1.00000 | 0.41379 | 1.00000 
  26490 |26490 |-793817 | 29 || 0.00000 | 0.44828 | 1.00000 
  26519 |26519 |-794686 | 29 || 1.00000 | 0.44828 | 1.00000 
  26520 |26520 |-794716 | 29 || 0.00000 | 0.48276 | 1.00000 
  26549 |26549 |-795585 | 29 || 1.00000 | 0.48276 | 1.00000 
  26550 |26550 |-795615 | 29 || 0.00000 | 0.51724 | 1.00000 
  26579 |26579 |-796484 | 29 || 1.00000 | 0.51724 | 1.00000 
  26580 |26580 |-796514 | 29 || 0.00000 | 0.55172 | 1.00000 
  26609 |26609 |-797383 | 29 || 1.00000 | 0.55172 | 1.00000 
  26610 |26610 |-797413 | 29 || 0.00000 | 0.58621 | 1.00000 
  26639 |26639 |-798282 | 29 || 1.00000 | 0.58621 | 1.00000 
  26640 |26640 |-798312 | 29 || 0.00000 | 0.62069 | 1.00000 
  26669 |26669 |-799181 | 29 || 1.00000 | 0.62069 | 1.00000 
  26670 |26670 |-799211 | 29 || 0.00000 | 0.65517 | 1.00000 
  26699 |26699 |-800080 | 29 || 1.00000 | 0.65517 | 1.00000 
  26700 |26700 |-800110 | 29 || 0.00000 | 0.68966 | 1.00000 
  26729 |26729 |-800979 | 29 || 1.00000 | 0.68966 | 1.00000 
  26730 |26730 |-801009 | 29 || 0.00000 | 0.72414 | 1.00000 
  26759 |26759 |-801878 | 29 || 1.00000 | 0.72414 | 1.00000 
  26760 |26760 |-801908 | 29 || 0.00000 | 0.75862 | 1.00000 
  26789 |26789 |-802777 | 29 || 1.00000 | 0.75862 | 1.00000 
  26790 |26790 |-802807 | 29 || 0.00000 | 0.79310 | 1.00000 
  26819 |26819 |-803676 | 29 || 1.00000 | 0.79310 | 1.00000 
  26820 |26820 |-803706 | 29 || 0.00000 | 0.82759 | 1.00000 
  26849 |26849 |-804575 | 29 || 1.00000 | 0.82759 | 1.00000 
  26850 |26850 |-804605 | 29 || 0.00000 | 0.86207 | 1.00000 
  26879 |26879 |-805474 | 29 || 1.00000 | 0.86207 | 1.00000 
  26880 |26880 |-805504 | 29 || 0.00000 | 0.89655 | 1.00000 
  26909 |26909 |-806373 | 29 || 1.00000 | 0.89655 | 1.00000 
